customer_id,location_number,location_type,latitude,longitude
P86TR51,0,Other,-0.6767773725597662,0.06944459265730371
E2VECVG,0,NA,-0.5222736006669095,0.024208113323451057
96X8J2Q,0,NA,0.004961538461514639,-78.59149545454586
O81MJMB,0,Other,-0.7192772304615667,0.2300656695249917
RNMB0TW,0,NA,125.89171024008958,-9.093006166938201
YXE45KY,0,NA,-1.1136530290432303,-0.1313353255391005
X5VXRD3,0,NA,-0.3984443957307653,0.9406384672409132
H9WM6PU,0,Other,-0.009643437678482625,0.6053105206651952
506TZBU,0,Home,-0.49090865384615123,-78.53289261363678
NBHALP1,0,Home,126.52952977004851,-9.281833734876278
XPZ70GD,0,Home,-0.4066706909916794,0.1212495165792346
XPZ70GD,1,Home,-0.9703941637454462,0.08043498207221986
OC5VKBP,0,Other,-0.08385750000001982,-78.58099865909132
OC5VKBP,1,NA,-0.4643561538461308,-78.53603063636405
OC5VKBP,2,Home,-0.08424947292313072,0.6485097086386432
OC5VKBP,3,Home,-0.4966693376062511,0.6990445818413547
7LC3DZI,0,Other,0.6590486538461701,-78.66879665909131
7LC3DZI,1,NA,0.6594909939405693,0.5420446775176136
ZZYY4EX,0,Home,-0.22700826923080042,-78.5640808409095
8HFFREI,0,Home,-0.15968923076923106,-78.57203672727314
L60LSVY,0,Home,0.610456631346141,0.5547584188318243
1FTYE4K,0,Home,0.43353066961327236,0.5228889808058566
LE4ZOQZ,0,NA,1.2876409615384914,-78.74308484090952
LE4ZOQZ,1,Home,0.07839480769228845,-78.6001739318186
LE4ZOQZ,2,NA,0.08443134836535877,0.8299286594704512
LE4ZOQZ,3,Home,-0.49454849273073676,0.8560742038204383
LE4ZOQZ,4,NA,1.2850075471693927,0.77254168079658
CJ1FUFG,0,NA,-0.019517688933080486,0.1329742752570702
14QQRTB,0,NA,0.04686230769233573,-78.59644736363677
14QQRTB,1,NA,-1.45461461538463,-78.4190000909095
14QQRTB,2,Home,0.04685152220981154,-0.010102298962344543
ORB70AH,0,Work,-0.2207024999999918,-78.56482606818223
ORB70AH,1,NA,-0.0008703846153897947,0.3582629090909075
ORB70AH,2,Home,1.0383816760326423,0.4879783507022617
AFVYLS7,0,Work,-0.24476365384615686,-78.56198247727315
AFVYLS7,1,NA,0.6326581454739195,0.5556355525146821
AFVYLS7,2,NA,0.6840131568023119,0.5226657173850147
ABDW4NJ,0,Home,-0.3510767641192421,0.05146769632794405
L5GW3KM,0,Other,-1.1492578846153958,-78.45508770454587
L5GW3KM,1,NA,-1.1414061569615666,-0.07349507832953837
ZXCONDE,0,Home,-1.293663461538459,-78.43802159090951
ZXCONDE,1,NA,-0.431470778576999,0.6424489922159183
ZXCONDE,2,NA,-1.2954992217691934,-0.10089030129317471
RFJIE0C,0,NA,0.004005891474192874,-0.0006431673060802756
DWNX82B,0,Home,0.14560307692307856,-78.60811672727313
DWNX82B,1,NA,0.14508961551922214,0.5179702954499853
DWNX82B,2,Home,1.7479565885230166,0.3811144225976665
6Q76LBM,0,NA,-0.7183473076922827,-78.5060135000004
DEQHRHS,0,NA,0.6862582692307919,-78.67201234090949
YEOFPVO,0,Work,-0.7561078634467745,0.7117119235071429
G3XNJ1V,0,Other,0.6236272420515743,0.5079242356799014
1XF05ZR,0,NA,0.06472143994190227,-0.004951686447056302
CHV0LWD,0,Home,-0.2790778846153953,-78.55792715909132
THD8AY5,0,NA,-15.921066855198259,-3.3415630927140114
THD8AY5,1,NA,0.06796964056531604,-0.008037529885772807
321HUH5,0,Other,1.9710539461090955,0.6962412162260573
QXCQOBV,0,Other,0.698341730769228,-78.67344038636405
S5IVPPG,0,NA,0.25038810450453397,0.5662749833284922
I6SNXBF,0,NA,-0.5749895167730263,0.7401480219726417
I6SNXBF,1,Other,0.12861552317894848,0.5893072721582046
I6SNXBF,2,NA,-0.02584276443199468,0.6301830053249511
V0B6YCF,0,Work,-0.31580054047380773,0.6498203872446144
SMQ7Z41,0,Home,-0.7793400000000403,-78.49880527272767
CJ9963E,0,NA,-0.11805923076924166,-78.57695663636405
CJ9963E,1,Home,-0.11633600117309564,-0.04698708220001204
0FYO7WM,0,NA,0.03053070807033634,0.1481363759799406
0FYO7WM,1,NA,0.14648329647864686,0.5186751694841968
3LFEELL,0,Home,126.44925675076627,-9.398502344434965
GBPTLIB,0,NA,0.6695192307692025,-78.6700340909095
GBPTLIB,1,NA,-0.015756538461531144,-78.58904695454588
GBPTLIB,2,Home,0.6595558604999411,0.44149687352726474
493DGOB,0,Home,-0.07606877800677676,0.59591687422752
MRXJCGF,0,Other,-0.5540512392692709,0.13353456718862786
CTSX8OY,0,NA,0.09102653223146732,0.0005059154196341767
P0N25MN,0,NA,0.09526194138464225,0.047261868670454454
3HA1K6B,0,NA,0.7246298053147245,0.06055920367890782
BAM8Z8O,0,NA,-0.22474730769233012,-78.56434804545495
BAM8Z8O,1,Home,0.884174230769208,-78.69540240909132
BAM8Z8O,2,Other,-0.05929230769228802,-78.58390181818224
BAM8Z8O,3,Home,-0.2235316248269132,0.8573044247863764
5RXIBSK,0,NA,-0.027351439258702516,-0.05077098657402272
88QPQ28,0,Other,-0.18665259425108652,-0.03172631223093784
BH0EH3L,0,Home,-0.1706026923076724,-78.57074695454585
BH0EH3L,1,NA,-0.17250855611536733,0.41917144370456416
MM5IMTA,0,NA,-0.11616475619161856,0.4412873434749501
5UJ4F7L,0,Home,0.08311235311777128,0.585676305080734
ISABUC6,0,Other,0.5496080769230539,-78.65586277272769
ISABUC6,1,Other,0.5546849232340595,0.5471797361969776
M2AG46T,0,NA,-0.754315961538484,-78.50176265909131
M2AG46T,1,NA,-0.7491855769230904,0.2299045227272677
L08H4BQ,0,Home,-0.207925961538455,-78.5663360227277
L08H4BQ,1,NA,-0.21309773411541938,0.437371435988644
IQ3HW24,0,NA,0.25330378498080414,0.5802863151568194
Y5AJ194,0,Home,-0.5697811140212028,0.7313043058694005
8E6A6MD,0,Other,-0.14108214689923068,0.44590639155657225
D1GBUCZ,0,NA,-0.4545474880777031,0.0398185652765324
RSVAQZW,0,NA,-0.1084304719807258,0.5590629889204505
3394ST0,0,NA,-0.6122083786201472,0.12229039655488416
UNR40DZ,0,Home,0.10398961538462959,-78.60319877272768
UNR40DZ,1,NA,0.10248009801916504,0.6185682922477234
1NDLBHO,0,Home,0.07144846153848707,-78.59935300000042
NU1OVTU,0,Work,-1.03302281751926,-0.2668931613090901
NU1OVTU,1,Work,-0.9716994226483907,0.07670481693037644
4PCXU2K,0,NA,0.26574458050003835,0.025986139070449294
4PCXU2K,1,Work,126.37248593674953,-9.41302665864883
98E2CMM,0,NA,-0.11776903846151954,-78.5769909318186
98E2CMM,1,Other,-0.9773638622853237,-0.08742024884982975
A702DBA,0,Work,-0.7552607692308058,-78.50165100000041
A702DBA,1,Home,-0.7553850971346069,0.7962709834681847
A702DBA,2,NA,1.7116457728509684,0.7661881981925531
LDVNFZE,0,NA,0.032120196912831175,0.5678921809250488
VX4PJIG,0,NA,12.769017649003175,-1.4307222690955557
BF03QGR,0,NA,-1.1888155769231008,-78.45041270454585
BF03QGR,1,NA,-0.7527057965867542,-78.50195295131287
92PBEM4,0,Work,2.1324463461538885,-78.84292547727313
92PBEM4,1,NA,2.1635425448990926,0.7115359035405243
HBM96ZV,0,Other,-0.3902150000000215,-78.54479277272767
O49TOZZ,0,Other,0.10208824236887808,0.6057646674188855
7N6F3IJ,0,Other,126.34562393689401,-9.276433640583063
S1HDIRO,0,Home,0.5405103059999757,0.5569875155204713
S1HDIRO,1,NA,-0.6349044016631096,0.1934839961203633
T1956RO,0,NA,0.36291466695534896,0.580400208993678
T1956RO,1,NA,0.25541499128781103,0.5416453904915769
UFVM88V,0,NA,-0.21435025028633595,0.6627310913583175
ZKG4DT2,0,Other,-0.19218320729130914,0.08729067972948372
0RXV2V8,0,NA,1.0265360379382213,0.40494987279276934
NJRDR09,0,Home,-0.4890455769230558,-78.53311279545495
E9114TP,0,Work,0.4294019230768877,-0.01136272727273867
XTZUGLR,0,Home,-1.90221096153846,-78.3661023409095
SWP9BO4,0,NA,-1.783916966208538,0.03992829200894368
XL85EYW,0,Home,0.8974326923077109,-78.69696931818223
XL85EYW,1,Home,0.5686523076923148,-78.65811345454586
XL85EYW,2,NA,0.906645044673038,0.4436133839227346
0YZJQXT,0,NA,0.14596683508103275,0.595794596154229
H9NNGHA,0,Home,2.322607082525844,0.7041826884854759
H9NNGHA,1,NA,-0.06383822721460641,0.6067278242923989
JR4SXLA,0,NA,2.848401351285745,0.6323505402965973
L6W0K13,0,NA,125.23697858560584,-9.121517020193064
L6W0K13,1,NA,126.37026027341882,-9.182412308725478
NDRCJLE,0,Home,-0.7043267307692356,-78.50767047727315
NDRCJLE,1,NA,-1.4767490178269687,-0.13924122775000447
NDRCJLE,2,NA,-0.7077049758283821,0.08932474901012179
0PXWCA8,0,NA,19.720949289016428,3.0249030793255143
IRM4ML7,0,NA,1.4722947758083926,0.7700629234313966
RWQ9ZF4,0,Home,-0.1549303846153725,-78.57259913636403
RWQ9ZF4,1,NA,-0.14952412440957272,0.7575754116881817
2QGFUE4,0,NA,0.7369755220802681,0.533400621773697
KVO8S8I,0,NA,-0.13230682225909174,-78.57527283009708
E7WCVKD,0,Work,-0.14609130861541844,0.5363533652636377
E7WCVKD,1,Other,-0.2756251673076415,-0.1407710625363709
KGGALUW,0,NA,-0.6590120564402437,0.0734330449591787
36V3O2B,0,NA,0.024166853849513326,-0.013483480973681147
7A0BY9B,0,NA,-1.1168599999999889,-78.45891654545495
IX9RQZE,0,NA,-0.12176368444119393,0.4960500703310308
R6Z4XJL,0,Work,-0.19389423076921936,-78.56799431818223
H4PQ74E,0,NA,-0.20707750000002584,-78.56643629545496
H4PQ74E,1,NA,-0.20506462800000666,0.6372860640045469
H4PQ74E,2,NA,-0.5511312015962093,0.7470423365818206
NHQSU6M,0,NA,-0.09446261365386806,0.08296631682954028
RE8G00Y,0,Work,0.12259153846153795,-78.60539718181859
RE8G00Y,1,Other,0.7276973580992283,0.4752485291524191
SAKLSCR,0,NA,-0.9725854862987398,-0.2799030352722568
7CSJNJ3,0,Work,-1.5323544230769706,-78.40981265909132
WP5VSVM,0,NA,19.5454895284532,3.041855097494354
FOCSVSS,0,NA,-1.1053507631154305,-0.10542441184089367
6DK1YIU,0,Work,-1.2021440099348006,-0.06147063862194134
481HMH3,0,Home,-0.5399365465192971,0.8564323396840943
MJYCUCG,0,Home,0.5054194230769348,-78.65064047727313
MJYCUCG,1,NA,-1.06197328198074,-0.1448858150022701
MJYCUCG,2,NA,0.5038821688461529,0.3650417422704473
10NS5UZ,0,Home,0.6466892073509315,0.5163069008426221
W4T8URV,0,Home,-0.5655101659759253,0.1310296735980262
A7QH0Z1,0,Home,-0.31079192307694464,-78.55417913636404
A7QH0Z1,1,Work,-0.3129592010000197,0.6207034312249895
G06WRA3,0,NA,0.16310384615379564,0.5909056818181728
G06WRA3,1,Home,1.0291986235436184,0.5202570632100093
OVQ7FJJ,0,NA,-0.2707628784422924,0.1507844502113647
J1M9K5R,0,Home,0.06502076923077897,-78.59859336363678
J1M9K5R,1,NA,0.1406592858948305,0.5238402454356227
5605RO2,0,Home,-0.5389973076923442,-78.52720940909133
5605RO2,1,NA,-0.5366637661344092,0.06970919397743915
U31BNUR,0,NA,0.10580230769233923,-78.60341300000042
U31BNUR,1,NA,-0.20654076923079467,-78.56649972727314
U31BNUR,2,NA,-0.4402440384615236,-78.53888025000042
U31BNUR,3,NA,0.10309699353844799,0.5092656585840991
U31BNUR,4,NA,0.011498497519195546,0.6302379523818273
6Y5PBS5,0,Other,0.6427574763629009,0.515014721802748
4SACAG5,0,NA,0.09499148792938719,0.8948542218316693
ZWJHLQW,0,Home,-0.35695557692305124,-78.54872343181859
ZWJHLQW,1,Home,0.42241192307694153,-78.6408305000004
ZWJHLQW,2,NA,-0.3697445784807841,0.7271515995181981
ZWJHLQW,3,Home,0.4176902234436775,0.3021645598913719
1JYD1MV,0,Home,0.03122788461541227,-78.59459965909132
1JYD1MV,1,Home,-0.04768488936533471,-0.005612095443183982
1DE1N5B,0,Home,-1.9616220828461728,-0.2785329751000032
1DE1N5B,1,Home,0.003574547903826815,0.008073250002269793
1DE1N5B,2,NA,-0.014305464355392636,0.178174068981948
1DE1N5B,3,NA,-1.1621306201043706,-0.24989886988295174
EGKYGBG,0,NA,-0.9708970263074983,-78.47616671507316
EGKYGBG,1,NA,-0.9722192815769451,0.15119577063863443
EGKYGBG,2,NA,-1.602767484942723,0.05981778199313257
OARMSF4,0,Home,-0.08191087234614594,0.6191289387727265
1L0DZHK,0,Home,0.29098980769231064,-78.62529879545495
1L0DZHK,1,NA,-0.1371646730384396,0.46614006061136254
1L0DZHK,2,Work,0.28612628422138137,0.49322009154341306
1L0DZHK,3,Other,-0.12559476048173648,0.1295445527542689
38JDLVH,0,Work,-0.7404476501154061,0.23511319288181773
38JDLVH,1,Work,-0.20928865384596168,0.16725936363632232
75Y3H3I,0,NA,-0.13134373702776633,0.5244015333327369
O97SPQZ,0,Home,-0.10210052362919447,-0.0075975415270400125
5IZ9DEA,0,NA,-0.7357166958234276,-0.11082099852237279
SXE3051,0,Work,-0.8610834615384398,-78.48914468181859
M59YA8X,0,Work,0.7152238515985151,0.5202993454150758
8T0Y7PL,0,NA,19.79448866004436,2.9862960333174042
8T0Y7PL,1,NA,19.766938694840984,2.9585504098371977
J12OZDZ,0,NA,0.7010473076923445,-78.67376013636404
J12OZDZ,1,Home,-0.003544230769246244,-78.59049022727312
J12OZDZ,2,Other,0.7012263356984395,0.5220705592914752
Z5HQVQ3,0,Home,0.43797173076922485,-78.64266938636405
Z5HQVQ3,1,Home,-0.3559501923076962,-78.54884225000042
Z5HQVQ3,2,NA,0.43788838665382085,0.004943892743176056
Z5HQVQ3,3,NA,-0.35683509607689684,-0.10810178092500285
Z5HQVQ3,4,Work,-0.2669915652308285,-0.1531948045204641
Z5HQVQ3,5,Home,-0.630462093620939,0.10237956656652343
G26T8NC,0,Home,1.9423328364615258,0.690512376029534
G26T8NC,1,Home,-0.22655740896291132,0.8577742061831901
Z62M4K1,0,NA,-0.15960393172926296,0.4477711265737506
Z62M4K1,1,Work,-0.01777391207410312,0.4915139932524061
6T55Y59,0,Other,-0.43781670678091184,0.7372912060130725
K1F6N6X,0,Work,1.0131153846154075,-78.71064090909132
SFALXRR,0,NA,-0.5981547001664212,0.19339408115908477
SNI49LO,0,NA,0.14204615384611466,0.518061818181827
SNI49LO,1,NA,0.87453807678533,0.4236593477544067
WAA84CS,0,NA,-0.3587043650347747,-78.54851675685994
WAA84CS,1,Home,0.6008314467906373,0.5128253630616274
UAY16U6,0,Work,2.0471488916122813,0.6849355528300294
HZ4XHVA,0,Home,12.4840065179227,-1.4429180080240376
18NSFPK,0,NA,0.07118886648076357,0.46172203981362625
18NSFPK,1,Home,-0.6100051587692792,0.03461661753862591
Z6R9NVH,0,Home,-0.5405922835918017,0.1771682406013794
47R8NK0,0,NA,-0.7937678846154135,-78.49710015909132
47R8NK0,1,Other,0.20042269230769913,-78.61459540909132
47R8NK0,2,Other,0.041325126749993474,0.6037339443613602
47R8NK0,3,Other,-0.7936322606730463,0.7190471582931842
47R8NK0,4,NA,0.5311214432851326,0.5109866783022868
CYSREYW,0,Home,-0.7096367898077296,0.21478469805227182
VVB5D4C,0,Home,0.11201923076926093,-78.60414772727313
CRI29U9,0,NA,-0.051672271891853916,0.491482751613296
T2WCXQO,0,NA,2.0803302670017594,0.7234953553839324
PMNM4PI,0,NA,0.36675647491948066,0.5025019063190967
2CJHHP8,0,Other,0.018207692307716423,-78.59306090909134
2CJHHP8,1,NA,-0.5180471153846077,-78.52968534090951
2CJHHP8,2,NA,-0.5159636271346469,0.7616276808750049
2CJHHP8,3,NA,0.03119051800003772,0.0025227842295356207
0BZ621B,0,Home,0.13900423076919782,-78.60733686363677
YJDGXPF,0,Work,1.3140701831751993,0.7532114881005992
WA805RH,0,Home,-0.8635545392155521,0.14700939099896726
Q0XGA32,0,Home,-0.3639124999999848,-78.54790125000041
Q0XGA32,1,NA,-0.3643646084423608,0.14426520003863186
UQEW4PO,0,NA,-0.023570832961553014,0.6314154939704606
UQEW4PO,1,NA,-0.5363548255768968,0.738445780763626
UQEW4PO,2,Work,-0.683119230769218,0.7936652272727208
QUSP98U,0,Home,-0.25764065968474387,0.6300523748452007
ZEZ5WPO,0,NA,-1.808085769230772,-78.37722622727314
ZEZ5WPO,1,NA,-0.6192723993919642,-78.51772235279954
ZEZ5WPO,2,NA,-0.6217809845769453,0.23144913255000424
ZEZ5WPO,3,Home,0.14204615384611466,0.518061818181827
VL30KG7,0,Home,1.8671444230769085,-78.81157161363676
VL30KG7,1,Home,1.8630980703846132,0.7221616599340798
ZE35Y2O,0,NA,-0.7759830105769826,0.7842794639272692
ZE35Y2O,1,NA,0.4769490875384674,0.5550417711909035
ZE35Y2O,2,Home,-0.29774910365381957,0.7312932102249973
8SNTEP1,0,NA,-0.12347951195955162,0.8003535975109449
5L5643Q,0,NA,1.773192941436746,0.7500576065345244
XZ9D9AO,0,Home,0.46794970670230457,0.5547775504263954
ONJDJCR,0,NA,1.1593907692308072,-78.72792800000042
A43F2O6,0,Home,13.320998425545161,-1.3850667031578991
M6W1D0O,0,NA,-0.25770227225544734,-78.56045336782476
M6W1D0O,1,NA,-0.48345981231849205,0.9616739919239997
B6JCZV2,0,NA,-0.6174482126153565,0.12869340858637138
I80PKM7,0,Other,1.096430769230776,-78.72048727272768
I80PKM7,1,Other,1.505214615384625,-78.7687980909095
I80PKM7,2,Other,2.588672500000033,-78.89684311363678
I80PKM7,3,NA,1.0954348148269044,0.6706424205590851
8WTL2F7,0,NA,0.02301769230765707,-78.59362936363677
8WTL2F7,1,NA,-0.6827461538461538,-78.51022090909132
8WTL2F7,2,NA,0.3301957692307874,-78.62993222727314
8WTL2F7,3,NA,0.022456045461497747,0.4402819250545443
8WTL2F7,4,Home,-0.5302879914423436,0.08422659955909409
8WTL2F7,5,Home,0.3336057051376919,0.01975569260492007
AHMPSKY,0,Other,0.4092275000000224,-78.6392723409095
AHMPSKY,1,Home,0.41036329165384433,0.5855361500159195
AHMPSKY,2,Home,0.5152557692307992,0.5662013636363478
NM5WXIK,0,Home,0.503329807692277,-78.65039352272768
NM5WXIK,1,Home,-0.45503250000001977,-78.53713252272767
NM5WXIK,2,Home,-0.20832192307695258,-78.56628922727313
NM5WXIK,3,NA,0.502989502269188,0.5243468675227086
NM5WXIK,4,Home,-0.3501206922884437,0.6301601465477286
NM5WXIK,5,Home,-0.026503528905217205,0.8460670729598727
NM5WXIK,6,NA,0.038033142449041456,0.5511265667201825
UA01GPU,0,NA,-0.06755653846154364,-78.58292513636405
E2IB3DG,0,NA,-0.42136515101789207,-78.54111139124375
WP2KY7M,0,NA,0.40078455887573955,0.49176926030353935
AHGMDJO,0,Home,-0.1389553846154094,-78.5744870909095
AHGMDJO,1,NA,-0.1389906619999785,-0.038381766297733
AHGMDJO,2,Home,-0.6008543830269322,-0.12811134078286365
TL7NVH9,0,NA,0.011751923076931238,-78.59229795454586
TL7NVH9,1,NA,-0.22584841569198116,0.2661657644943894
63B4XB7,0,Home,-0.26570534470511764,0.11323641714724299
946X3HJ,0,Home,1.2681249999999802,-78.74077840909132
OT5DK5L,0,Home,-0.020007424442320426,0.48384074189318477
OT5DK5L,1,Home,0.0975247753059767,0.0582688102228252
8WNW7MK,0,NA,-0.048063461538465836,-78.58522886363677
8WNW7MK,1,Home,-0.08577500000003216,0.4610740909090914
8WNW7MK,2,Work,-0.41648269230774004,0.776232045454545
8WNW7MK,3,Work,-0.2868565572407364,0.4168815274130197
22K1W84,0,NA,-0.4949206745496392,0.16913075745105444
UXFRGM0,0,Other,-0.8821372100675522,0.06821340525691807
ZNGKYPQ,0,NA,-0.06964187356115194,-78.58267868767045
ZNGKYPQ,1,NA,-0.05927477865382796,-0.009613714990922308
P8MXCZM,0,Home,2.840350384615383,-78.92658686363677
P8MXCZM,1,Home,-0.05870576923079567,-78.58397113636404
P8MXCZM,2,Home,2.8437090417692144,0.660635283497726
P8MXCZM,3,Home,0.3790604287408102,0.6297673901373522
56EIYV7,0,Work,-0.2127096153846242,-78.56577068181859
56EIYV7,1,Work,0.10359307692307566,-78.60315190909131
56EIYV7,2,Home,0.10277369181452571,0.6180037700317116
56EIYV7,3,NA,-0.21365960853666568,0.5752179642969902
6Y5MTL7,0,NA,-0.016126888031346084,-78.58900318596035
7BIB9PA,0,NA,-0.2236091773017825,0.5098071159287082
HKO79O6,0,NA,-0.72585184806213,0.04686317389661252
AFWBOFH,0,NA,-0.009927059319322354,0.006771007044728837
D4IYM6P,0,Home,-0.7778584615384875,-78.49898036363678
JHH17S7,0,NA,-0.028722830746388824,0.472415445880455
JHH17S7,1,NA,-0.030942307692277495,0.5867834090909306
QXDLX5M,0,Home,0.0638511538461323,-78.59845513636404
DHVWEL9,0,NA,-0.09415337550001496,-0.008515308006839119
6BLCI80,0,Work,-1.2450919189422882,0.1294229911681626
HN3QSV5,0,NA,0.6597333183193888,0.4251948513767919
H5KPPHQ,0,Work,-1.8573869230769235,-0.007137388636380175
TAMDYNV,0,Home,-0.9846792307692201,-78.47453790909131
TAMDYNV,1,Home,-0.9846155738427209,0.12859710220609474
PGTLDKQ,0,NA,0.04663870383061863,-78.59642093772584
PGTLDKQ,1,Work,0.046877067269280974,-0.007813324384093313
3POZC09,0,Home,-0.18447115384615748,-78.56910795454587
ZPNQRA4,0,Home,-0.08669692307692048,-78.58066309090951
ZPNQRA4,1,NA,-0.2537648751435048,0.7130728397856896
V3CJI0I,0,NA,0.5107905769230691,-78.65127525000041
V3CJI0I,1,NA,0.20267402998077255,0.5826778581204677
NZ4DVE7,0,Home,0.486885000000009,0.9240324090909122
NZ4DVE7,1,Home,0.07445096153843006,0.8704747045454536
FI28PEX,0,Work,-0.4930284615384716,-78.53264209090949
FI28PEX,1,Home,0.37264846153849085,-78.63494936363679
FI28PEX,2,Work,-0.49262639505771283,-0.11923283933637013
FI28PEX,3,Work,0.37177557618994206,0.36385371259832955
BWBDMZG,0,Home,0.06960769230770032,-78.59913545454587
BWBDMZG,1,NA,-0.12280449671161496,-0.005552104975011118
GXSHO1E,0,Home,-0.4840742103786466,0.8811208544807492
37OZA05,0,NA,-0.06475450420987541,-78.58325628586651
37OZA05,1,NA,0.14270500268266226,-78.60777422759018
37OZA05,2,NA,-0.03609642224998994,0.5283036490636366
37OZA05,3,NA,0.144641912594028,0.5180195722279242
RHEU5IS,0,NA,19.70623269230785,3.03781272727275
Y2ZKR3X,0,NA,-1.138887115384594,-78.4563133409095
MOP33DN,0,NA,0.15836662525940057,0.5107877985997621
JH53IGW,0,NA,0.007752083903894335,-0.0015362209894479227
VGHIXHI,0,Work,-0.27827423076922353,-78.55802213636404
VGHIXHI,1,NA,-0.28129699594229585,0.6599704352295372
FVZF4W4,0,Home,-0.04200230769228903,-78.58594518181859
FVZF4W4,1,NA,-0.4638005769230656,-78.53609629545497
FVZF4W4,2,NA,-0.04037867346160207,0.133891803079533
FVZF4W4,3,Other,-0.057746393884587334,0.5430451719590897
FVZF4W4,4,Other,-0.7784487631538709,0.15778975371590273
FVZF4W4,5,NA,0.08707340078466415,0.29724967141042824
QHHWI5O,0,Work,-0.4027536538461676,-78.5433109318186
4XN0L84,0,Work,-0.2384271083732806,0.6197479678825892
4XN0L84,1,Work,-1.3502431435878688,0.10155318723612781
SM8MAD6,0,Other,-0.016645337616011092,-0.05140702087771223
ZIRF2Y7,0,NA,0.2423197116515552,0.6108791523359516
V1OJCR2,0,Home,-0.8097365384615519,-78.49521295454585
HZQ2HQX,0,Home,-0.090486730769203,-78.58021520454588
2V7J1DA,0,Home,-0.6761253846153807,-78.51100336363677
2V7J1DA,1,NA,-0.6800606289423644,0.13107503974545476
NFGOSJ4,0,Home,-1.9297696153846,-78.36284540909132
NFGOSJ4,1,NA,-1.9360003127499665,-0.027691937797720827
DMNUIZ3,0,Home,-0.1302593321737853,-0.0015109229101801264
DMNUIZ3,1,Home,-1.1283394330096237,0.12846728620649633
YZ72PED,0,NA,13.841537342456048,-1.3963839675892593
PPFCA86,0,Home,0.04080423076921714,-78.59573140909131
PPFCA86,1,Home,-96.4075384615392,-67.19729090909127
PPFCA86,2,Home,0.2601615384615105,-78.62165545454586
PPFCA86,3,NA,0.04350361944235274,-0.010457807436365377
M2Q02X3,0,Home,-0.43084731838467155,0.041352623165913587
Q2Q2SBB,0,Home,-0.061093461538461014,-78.58368895454586
49I5FHZ,0,NA,-0.7279665911351623,0.7982184981758108
NXYYKIZ,0,NA,-0.2846528218682259,0.6821870505809942
CV7DMYG,0,NA,-0.6657236538461517,-78.51223265909131
CV7DMYG,1,Home,0.5804903846153545,-78.6595125000004
CV7DMYG,2,Work,0.03860211538461111,-78.59547115909132
CV7DMYG,3,Other,-0.6769250000000214,0.11697431818182089
CXABMOG,0,NA,0.05005371846538875,0.5770375992764117
NEB2ZXH,0,NA,-0.6364561365192741,0.1311754749863626
ACYX5J8,0,Home,-14.027848424002318,-3.3591620414094705
HHC9RH9,0,Home,-1.7183490384615885,-78.38783147727314
5I3HV8Y,0,NA,-0.1350660889615314,0.6461174352590893
BP0AORQ,0,Home,-0.05350557692305745,-78.58458570454586
BP0AORQ,1,NA,-0.050947449480737116,0.6521586020318183
0Y124B7,0,NA,-0.09831388398837416,-0.04696378152931814
2AN88EB,0,NA,0.5649138461538226,-78.65767163636404
2AN88EB,1,Work,0.5678697947884731,0.5599278270931953
2AN88EB,2,NA,-0.019440772689244844,0.48384054856915326
OHMYX4H,0,NA,19.739484281148517,3.1174903437495356
DPJK2MT,0,NA,-0.0759214030601373,-0.007334212010560915
AZEKVQN,0,NA,125.70104656141191,-9.130883997006444
0FNM7FT,0,Home,-1.137975000000005,-78.45642113636404
0KM5GSZ,0,Home,-0.08578730769233338,-78.5807705909095
APVD5M6,0,NA,0.038122115384590476,-78.5954144318186
ZMQ5BW2,0,Other,-1.2747457840754257,-0.04681566129765027
MKGL1MB,0,NA,0.2065032473787761,0.09165758842772978
HWX0W26,0,Other,-0.8515873683475426,-0.15138864788140968
Y19T6TU,0,NA,0.013199038461514054,-78.59246897727313
Y19T6TU,1,Home,0.6188434615384547,-78.66404513636404
Y19T6TU,2,NA,0.3960508573613456,0.5588031499223266
6P2X0Y5,0,Other,125.31460035631444,-9.114041124555248
91YPYSM,0,Work,0.006961923076937363,-78.59173186363678
91YPYSM,1,NA,-1.7132212498269928,0.01514791646590143
U5GRYD4,0,NA,-0.8382690384615635,-78.49184093181859
U5GRYD4,1,Home,-0.8363477495682495,0.05811702189121637
8MJME57,0,Other,2.3290161538462018,-78.86615645454587
8MJME57,1,NA,-0.07894455202514802,-78.58157928021562
8MJME57,2,NA,2.3301316488846266,0.663677743913628
0F3AF63,0,Other,-0.23889999999999245,-78.56267545454587
N2LB6TV,0,NA,0.09991313153753226,0.0048656869478010505
S7AVTH1,0,Home,0.4382844230768956,-78.6427063409095
B27AWXL,0,Home,0.04719380072071325,0.5960988090797058
UDD1V0P,0,Home,-0.6054674054286062,0.866144639433668
A6C5F57,0,Home,0.22097514149057243,0.4110667725855636
ZI7PUH8,0,NA,-0.44022708042559083,0.049106475981811566
T5179RL,0,NA,-0.4958044225569263,-78.53231402278914
T5179RL,1,NA,-0.3322684709230498,-0.12714969370227117
T5179RL,2,Home,-0.48947142394231014,0.7874255548977169
T5179RL,3,Other,-0.19905508699958782,0.7703911982730661
1ITDRXV,0,Work,-0.2262638461538411,-78.56416881818222
1ITDRXV,1,NA,-0.07365699821189292,-78.58220417293902
1ITDRXV,2,NA,-0.2281762761847935,0.12312172895127753
